wave_number,kappa,plane_helicity_-1,plane_helicity_1,twisted__helicity_-1_momentum_0,twisted__helicity_1_momentum_0,twisted__helicity_-1_momentum_1,twisted__helicity_1_momentum_1
57.998077,19.071886,0.92333573,0.5247847,0.10025144,0.05488427,0.2175869,0.039614387
58.09825,19.104826,0.91724485,0.52890486,0.0984524,0.05450342,0.21617435,0.040505216
58.198418,19.137766,0.91105163,0.5335409,0.09666029,0.054174278,0.21473126,0.041439045
58.298588,19.170704,0.90476197,0.5386795,0.09487646,0.053893935,0.213259,0.042416
58.398758,19.203644,0.8983805,0.5442983,0.09310182,0.053658474,0.21175876,0.04343555
58.498924,19.236582,0.8919141,0.5503755,0.09133795,0.053464472,0.21023232,0.044496838
58.599094,19.269522,0.88536805,0.5568915,0.08958579,0.05330811,0.20868091,0.04559968
58.69927,19.302464,0.8787456,0.5638296,0.08784586,0.05318606,0.2071055,0.046743963
58.79943,19.3354,0.872048,0.5711613,0.08611892,0.05309456,0.20550653,0.047928113
58.899605,19.36834,0.8652805,0.57887167,0.08440575,0.05303044,0.20388524,0.04915217
58.99977,19.40128,0.85844636,0.58694315,0.082707055,0.05299042,0.20224264,0.050415896
59.099945,19.434221,0.8515447,0.5953549,0.081022635,0.052971333,0.20057866,0.051718447
59.20011,19.46716,0.8445793,0.60408586,0.079353265,0.05297007,0.19889434,0.053058866
59.30028,19.500097,0.8375553,0.613123,0.07769975,0.052984152,0.19719099,0.054437082
59.40045,19.533037,0.83046955,0.62244534,0.07606156,0.053010598,0.19546807,0.05585203
59.500618,19.565977,0.8233319,0.63203984,0.074440144,0.05304728,0.19372803,0.057303384
59.60079,19.598915,0.8161392,0.6418904,0.07283483,0.053091727,0.19197033,0.058790497
59.70096,19.631855,0.8088984,0.65198046,0.07124667,0.05314175,0.19019671,0.060312476
59.80113,19.664793,0.8016089,0.6622989,0.06967518,0.053195346,0.18840729,0.061869152
59.901295,19.697733,0.7942807,0.6728275,0.068121895,0.05325062,0.18660447,0.06345915
60.001465,19.730673,0.78691083,0.6835539,0.066585824,0.053305663,0.1847878,0.065082036
60.101635,19.763613,0.7795094,0.69446385,0.06506841,0.05335919,0.18295977,0.06673665
60.201805,19.79655,0.7720775,0.7055476,0.063569315,0.05340939,0.18112084,0.06842286
60.30197,19.82949,0.76462126,0.7167876,0.062089205,0.05345478,0.17927262,0.07013909
60.402145,19.86243,0.7571465,0.7281763,0.06062834,0.053494155,0.17741653,0.071885176
60.502308,19.895367,0.7496568,0.739697,0.059186958,0.053526092,0.17555375,0.0736596
60.60248,19.928308,0.742159,0.75133646,0.057765525,0.053549364,0.17368588,0.07546129
60.702652,19.961248,0.73465693,0.76308376,0.056364194,0.053562954,0.17181407,0.07728937
60.802822,19.994188,0.72715855,0.77493167,0.054983594,0.053565953,0.16994028,0.07914348
60.90299,20.027126,0.71967083,0.7868625,0.05362412,0.05355711,0.16806631,0.08102184
61.00316,20.060066,0.7121941,0.79886824,0.0522854,0.05353565,0.16619238,0.08292384
61.10333,20.093006,0.7047411,0.8109384,0.05096876,0.053500965,0.16432163,0.08484839
61.203503,20.125946,0.69731086,0.82305986,0.049673494,0.05345193,0.16245396,0.086794294
61.303665,20.158884,0.6899116,0.835222,0.04840022,0.053388044,0.16059141,0.08876034
61.40384,20.191824,0.68255085,0.8474213,0.047149435,0.05330875,0.15873587,0.09074648
61.504005,20.224762,0.6752287,0.85964304,0.045920793,0.053213336,0.15688753,0.09275094
61.604176,20.257704,0.6679526,0.87188405,0.044714645,0.05310162,0.15504818,0.09477346
